
0.082,-1.12540E-012
0.083,-1.12270E-012
0.084,-1.12010E-012
0.085,-1.11750E-012
0.086,-1.11490E-012
0.087,-1.11230E-012
0.088,-1.10980E-012
0.089,-1.10730E-012
0.09,-1.10490E-012
0.091,-1.10240E-012
0.092,-1.10000E-012
0.093,-1.09760E-012
0.094,-1.09530E-012
0.095,-1.09290E-012
0.096,-1.09060E-012
0.097,-1.08840E-012
0.098,-1.08610E-012
0.099,-1.08390E-012
0.1,-1.08160E-012
0.101,-1.07940E-012
0.102,-1.07730E-012
0.103,-1.07510E-012
0.104,-1.07300E-012
0.105,-1.07090E-012
0.106,-1.06880E-012
0.107,-1.06670E-012
0.108,-1.06470E-012
0.109,-1.06270E-012
0.11,-1.06070E-012
0.111,-1.05870E-012
0.112,-1.05670E-012
0.113,-1.05470E-012
0.114,-1.05280E-012
0.115,-1.05090E-012
0.116,-1.04900E-012
0.117,-1.04710E-012
0.118,-1.04520E-012
0.119,-1.04340E-012
0.12,-1.04150E-012
0.121,-1.03970E-012
0.122,-1.03790E-012
0.123,-1.03610E-012
0.124,-1.03430E-012
0.125,-1.03250E-012
0.126,-1.03080E-012
0.127,-1.02910E-012
0.128,-1.02730E-012
0.129,-1.02560E-012
0.13,-1.02390E-012
0.131,-1.02220E-012
0.132,-1.02060E-012
0.133,-1.01890E-012
0.134,-1.01730E-012
0.135,-1.01560E-012
0.136,-1.01400E-012
0.137,-1.01240E-012
0.138,-1.01080E-012
0.139,-1.00920E-012
0.14,-1.00760E-012
0.141,-1.00610E-012
0.142,-1.00450E-012
0.143,-1.00300E-012
0.144,-1.00150E-012
0.145,-9.99940E-013
0.146,-9.98430E-013
0.147,-9.96930E-013
0.148,-9.95440E-013
0.149,-9.93970E-013
0.15,-9.92500E-013
0.151,-9.91040E-013
0.152,-9.89590E-013
0.153,-9.88160E-013
0.154,-9.86730E-013
0.155,-9.85310E-013
0.156,-9.83900E-013
0.157,-9.82500E-013
0.158,-9.81100E-013
0.159,-9.79720E-013
0.16,-9.78350E-013
0.161,-9.76980E-013
0.162,-9.75620E-013
0.163,-9.74270E-013
0.164,-9.72930E-013
0.165,-9.71600E-013
0.166,-9.70280E-013
0.167,-9.68960E-013
0.168,-9.67650E-013
0.169,-9.66350E-013
0.17,-9.65060E-013
0.171,-9.63770E-013
0.172,-9.62500E-013
0.173,-9.61230E-013
0.174,-9.59960E-013
0.175,-9.58710E-013
0.176,-9.57460E-013
0.177,-9.56220E-013
0.178,-9.54990E-013
0.179,-9.53760E-013
0.18,-9.52540E-013
0.181,-9.51330E-013
0.182,-9.50120E-013
0.183,-9.48920E-013
0.184,-9.47730E-013
0.185,-9.46540E-013
0.186,-9.45360E-013
0.187,-9.44190E-013
0.188,-9.43020E-013
0.189,-9.41860E-013
0.19,-9.40710E-013
0.191,-9.39560E-013
0.192,-9.38420E-013
0.193,-9.37280E-013
0.194,-9.36150E-013
0.195,-9.35030E-013
0.196,-9.33910E-013
0.197,-9.32790E-013
0.198,-9.31690E-013
0.199,-9.30590E-013
0.2,-9.29490E-013
0.201,-9.28400E-013
0.202,-9.27320E-013
0.203,-9.26240E-013
0.204,-9.25160E-013
0.205,-9.24090E-013
0.206,-9.23030E-013
0.207,-9.21970E-013
0.208,-9.20920E-013
0.209,-9.19870E-013
0.21,-9.18830E-013
0.211,-9.17790E-013
0.212,-9.16760E-013
0.213,-9.15730E-013
0.214,-9.14710E-013
0.215,-9.13690E-013
0.216,-9.12670E-013
0.217,-9.11670E-013
0.218,-9.10660E-013
0.219,-9.09660E-013
0.22,-9.08670E-013
0.221,-9.07680E-013
0.222,-9.06690E-013
0.223,-9.05710E-013
0.224,-9.04730E-013
0.225,-9.03760E-013
0.226,-9.02790E-013
0.227,-9.01830E-013
0.228,-9.00870E-013
0.229,-8.99920E-013
0.23,-8.98970E-013
0.231,-8.98020E-013
0.232,-8.97080E-013
0.233,-8.96140E-013
0.234,-8.95200E-013
0.235,-8.94270E-013
0.236,-8.93350E-013
0.237,-8.92430E-013
0.238,-8.91510E-013
0.239,-8.90590E-013
0.24,-8.89680E-013
0.241,-8.88780E-013
0.242,-8.87870E-013
0.243,-8.86980E-013
0.244,-8.86080E-013
0.245,-8.85190E-013
0.246,-8.84300E-013
0.247,-8.83420E-013
0.248,-8.82540E-013
0.249,-8.81660E-013
0.25,-8.80780E-013
0.251,-8.79920E-013
0.252,-8.79050E-013
0.253,-8.78190E-013
0.254,-8.77330E-013
0.255,-8.76470E-013
0.256,-8.75620E-013
0.257,-8.74770E-013
0.258,-8.73920E-013
0.259,-8.73080E-013
0.26,-8.72240E-013
0.261,-8.71400E-013
0.262,-8.70570E-013
0.263,-8.69740E-013
0.264,-8.68920E-013
0.265,-8.68090E-013
0.266,-8.67270E-013
0.267,-8.66460E-013
0.268,-8.65640E-013
0.269,-8.64830E-013
0.27,-8.64030E-013
0.271,-8.63220E-013
0.272,-8.62420E-013
0.273,-8.61620E-013
0.274,-8.60830E-013
0.275,-8.60030E-013
0.276,-8.59240E-013
0.277,-8.58460E-013
0.278,-8.57670E-013
0.279,-8.56890E-013
0.28,-8.56120E-013
0.281,-8.55340E-013
0.282,-8.54570E-013
0.283,-8.53800E-013
0.284,-8.53030E-013
0.285,-8.52270E-013
0.286,-8.51500E-013
0.287,-8.50740E-013
0.288,-8.49990E-013
0.289,-8.49230E-013
0.29,-8.48490E-013
0.291,-8.47740E-013
0.292,-8.46990E-013
0.293,-8.46250E-013
0.294,-8.45510E-013
0.295,-8.44770E-013
0.296,-8.44030E-013
0.297,-8.43300E-013
0.298,-8.42570E-013
0.299,-8.41840E-013
0.3,-8.41120E-013
0.301,-8.40390E-013
0.302,-8.39670E-013
0.303,-8.38960E-013
0.304,-8.38240E-013
0.305,-8.37530E-013
0.306,-8.36820E-013
0.307,-8.36110E-013
0.308,-8.35400E-013
0.309,-8.34700E-013
0.31,-8.34000E-013
0.311,-8.33300E-013
0.312,-8.32600E-013
0.313,-8.31910E-013
0.314,-8.31210E-013
0.315,-8.30520E-013
0.316,-8.29830E-013
0.317,-8.29150E-013
0.318,-8.28470E-013
0.319,-8.27790E-013
0.32,-8.27110E-013
0.321,-8.26430E-013
0.322,-8.25750E-013
0.323,-8.25080E-013
0.324,-8.24410E-013
0.325,-8.23740E-013
0.326,-8.23080E-013
0.327,-8.22410E-013
0.328,-8.21750E-013
0.329,-8.21090E-013
0.33,-8.20430E-013
0.331,-8.19770E-013
0.332,-8.19120E-013
0.333,-8.18470E-013
0.334,-8.17820E-013
0.335,-8.17170E-013
0.336,-8.16520E-013
0.337,-8.15880E-013
0.338,-8.15240E-013
0.339,-8.14600E-013
0.34,-8.13960E-013
0.341,-8.13330E-013
0.342,-8.12690E-013
0.343,-8.12060E-013
0.344,-8.11430E-013
0.345,-8.10800E-013
0.346,-8.10170E-013
0.347,-8.09550E-013
0.348,-8.08920E-013
0.349,-8.08300E-013
0.35,-8.07680E-013
0.351,-8.07060E-013
0.352,-8.06450E-013
0.353,-8.05830E-013
0.354,-8.05220E-013
0.355,-8.04610E-013
0.356,-8.04000E-013
0.357,-8.03390E-013
0.358,-8.02790E-013
0.359,-8.02180E-013
0.36,-8.01580E-013
0.361,-8.00980E-013
0.362,-8.00380E-013
0.363,-7.99780E-013
0.364,-7.99190E-013
0.365,-7.98600E-013
0.366,-7.98000E-013
0.367,-7.97410E-013
0.368,-7.96820E-013
0.369,-7.96240E-013
0.37,-7.95650E-013
0.371,-7.95070E-013
0.372,-7.94490E-013
0.373,-7.93900E-013
0.374,-7.93330E-013
0.375,-7.92750E-013
0.376,-7.92170E-013
0.377,-7.91600E-013
0.378,-7.91020E-013
0.379,-7.90450E-013
0.38,-7.89880E-013
0.381,-7.89320E-013
0.382,-7.88750E-013
0.383,-7.88180E-013
0.384,-7.87620E-013
0.385,-7.87060E-013
0.386,-7.86500E-013
0.387,-7.85940E-013
0.388,-7.85380E-013
0.389,-7.84820E-013
0.39,-7.84270E-013
0.391,-7.83720E-013
0.392,-7.83160E-013
0.393,-7.82610E-013
0.394,-7.82060E-013
0.395,-7.81520E-013
0.396,-7.80970E-013
0.397,-7.80420E-013
0.398,-7.79880E-013
0.399,-7.79340E-013
0.4,-7.78800E-013
0.401,-7.78260E-013
0.402,-7.77720E-013
0.403,-7.77180E-013
0.404,-7.76650E-013
0.405,-7.76120E-013
0.406,-7.75580E-013
0.407,-7.75050E-013
0.408,-7.74520E-013
0.409,-7.73990E-013
0.41,-7.73470E-013
0.411,-7.72940E-013
0.412,-7.72420E-013
0.413,-7.71890E-013
0.414,-7.71370E-013
0.415,-7.70850E-013
0.416,-7.70330E-013
0.417,-7.69810E-013
0.418,-7.69290E-013
0.419,-7.68780E-013
0.42,-7.68260E-013
0.421,-7.67750E-013
0.422,-7.67240E-013
0.423,-7.66730E-013
0.424,-7.66220E-013
0.425,-7.65710E-013
0.426,-7.65210E-013
0.427,-7.64700E-013
0.428,-7.64190E-013
0.429,-7.63690E-013
0.43,-7.63190E-013
0.431,-7.62690E-013
0.432,-7.62190E-013
0.433,-7.61690E-013
0.434,-7.61200E-013
0.435,-7.60700E-013
0.436,-7.60200E-013
0.437,-7.59710E-013
0.438,-7.59220E-013
0.439,-7.58730E-013
0.44,-7.58240E-013
0.441,-7.57750E-013
0.442,-7.57260E-013
0.443,-7.56770E-013
0.444,-7.56290E-013
0.445,-7.55800E-013
0.446,-7.55320E-013
0.447,-7.54830E-013
0.448,-7.54350E-013
0.449,-7.53870E-013
0.45,-7.53390E-013
0.451,-7.52920E-013
0.452,-7.52440E-013
0.453,-7.51960E-013
0.454,-7.51490E-013
0.455,-7.51010E-013
0.456,-7.50540E-013
0.457,-7.50070E-013
0.458,-7.49600E-013
0.459,-7.49130E-013
0.46,-7.48660E-013
0.461,-7.48190E-013
0.462,-7.47720E-013
0.463,-7.47260E-013
0.464,-7.46790E-013
0.465,-7.46330E-013
0.466,-7.45870E-013
0.467,-7.45410E-013
0.468,-7.44950E-013
0.469,-7.44490E-013
0.47,-7.44030E-013
0.471,-7.43570E-013
0.472,-7.43120E-013
0.473,-7.42660E-013
0.474,-7.42210E-013
0.475,-7.41760E-013
0.476,-7.41300E-013
0.477,-7.40850E-013
0.478,-7.40400E-013
0.479,-7.39950E-013
0.48,-7.39500E-013
0.481,-7.39060E-013
0.482,-7.38610E-013
0.483,-7.38160E-013
0.484,-7.37720E-013
0.485,-7.37270E-013
0.486,-7.36830E-013
0.487,-7.36390E-013
0.488,-7.35950E-013
0.489,-7.35510E-013
0.49,-7.35070E-013
0.491,-7.34630E-013
0.492,-7.34190E-013
0.493,-7.33760E-013
0.494,-7.33320E-013
0.495,-7.32890E-013
0.496,-7.32450E-013
0.497,-7.32020E-013
0.498,-7.31590E-013
0.499,-7.31160E-013
0.5,-7.30730E-013
0.501,-7.30300E-013
0.502,-7.29870E-013
0.503,-7.29440E-013
0.504,-7.29020E-013
0.505,-7.28590E-013
0.506,-7.28160E-013
0.507,-7.27740E-013
0.508,-7.27320E-013
0.509,-7.26900E-013
0.51,-7.26470E-013
0.511,-7.26050E-013
0.512,-7.25630E-013
0.513,-7.25210E-013
0.514,-7.24800E-013
0.515,-7.24380E-013
0.516,-7.23960E-013
0.517,-7.23550E-013
0.518,-7.23130E-013
0.519,-7.22720E-013
0.52,-7.22310E-013
0.521,-7.21890E-013
0.522,-7.21480E-013
0.523,-7.21070E-013
0.524,-7.20660E-013
0.525,-7.20250E-013
0.526,-7.19850E-013
0.527,-7.19440E-013
0.528,-7.19030E-013
0.529,-7.18620E-013
0.53,-7.18220E-013
0.531,-7.17820E-013
0.532,-7.17410E-013
0.533,-7.17010E-013
0.534,-7.16610E-013
0.535,-7.16210E-013
0.536,-7.15810E-013
0.537,-7.15410E-013
0.538,-7.15010E-013
0.539,-7.14610E-013
0.54,-7.14210E-013
0.541,-7.13810E-013
0.542,-7.13420E-013
0.543,-7.13020E-013
0.544,-7.12630E-013
0.545,-7.12240E-013
0.546,-7.11840E-013
0.547,-7.11450E-013
0.548,-7.11060E-013
0.549,-7.10670E-013
0.55,-7.10280E-013
0.551,-7.09890E-013
0.552,-7.09500E-013
0.553,-7.09110E-013
0.554,-7.08720E-013
0.555,-7.08340E-013
0.556,-7.07950E-013
0.557,-7.07570E-013
0.558,-7.07180E-013
0.559,-7.06800E-013
0.56,-7.06420E-013
0.561,-7.06030E-013
0.562,-7.05650E-013
0.563,-7.05270E-013
0.564,-7.04890E-013
0.565,-7.04510E-013
0.566,-7.04130E-013
0.567,-7.03760E-013
0.568,-7.03380E-013
0.569,-7.03000E-013
0.57,-7.02630E-013
0.571,-7.02250E-013
0.572,-7.01880E-013
0.573,-7.01500E-013
0.574,-7.01130E-013
0.575,-7.00760E-013
0.576,-7.00390E-013
0.577,-7.00010E-013
0.578,-6.99640E-013
0.579,-6.99270E-013
0.58,-6.98900E-013
0.581,-6.98540E-013
0.582,-6.98170E-013
0.583,-6.97800E-013
0.584,-6.97430E-013
0.585,-6.97070E-013
0.586,-6.96700E-013
0.587,-6.96340E-013
0.588,-6.95970E-013
0.589,-6.95610E-013
0.59,-6.95250E-013
0.591,-6.94890E-013
0.592,-6.94520E-013
0.593,-6.94160E-013
0.594,-6.93800E-013
0.595,-6.93440E-013
0.596,-6.93080E-013
0.597,-6.92730E-013
0.598,-6.92370E-013
0.599,-6.92010E-013
0.6,-6.91650E-013
0.601,-6.91300E-013
0.602,-6.90940E-013
0.603,-6.90590E-013
0.604,-6.90230E-013
0.605,-6.89880E-013
0.606,-6.89530E-013
0.607,-6.89170E-013
0.608,-6.88820E-013
0.609,-6.88470E-013
0.61,-6.88120E-013
0.611,-6.87770E-013
0.612,-6.87420E-013
0.613,-6.87070E-013
0.614,-6.86720E-013
0.615,-6.86380E-013
0.616,-6.86030E-013
0.617,-6.85680E-013
0.618,-6.85340E-013
0.619,-6.84990E-013
0.62,-6.84650E-013
0.621,-6.84300E-013
0.622,-6.83960E-013
0.623,-6.83620E-013
0.624,-6.83270E-013
0.625,-6.82930E-013
0.626,-6.82590E-013
0.627,-6.82250E-013
0.628,-6.81910E-013
0.629,-6.81570E-013
0.63,-6.81230E-013
0.631,-6.80890E-013
0.632,-6.80550E-013
0.633,-6.80220E-013
0.634,-6.79880E-013
0.635,-6.79540E-013
0.636,-6.79210E-013
0.637,-6.78870E-013
0.638,-6.78540E-013
0.639,-6.78200E-013
0.64,-6.77870E-013
0.641,-6.77540E-013
0.642,-6.77200E-013
0.643,-6.76870E-013
0.644,-6.76540E-013
0.645,-6.76210E-013
0.646,-6.75880E-013
0.647,-6.75550E-013
0.648,-6.75220E-013
0.649,-6.74890E-013
0.65,-6.74560E-013
0.651,-6.74230E-013
0.652,-6.73910E-013
0.653,-6.73580E-013
0.654,-6.73250E-013
0.655,-6.72930E-013
0.656,-6.72600E-013
0.657,-6.72280E-013
0.658,-6.71950E-013
0.659,-6.71630E-013
0.66,-6.71310E-013
0.661,-6.70980E-013
0.662,-6.70660E-013
0.663,-6.70340E-013
0.664,-6.70020E-013
0.665,-6.69700E-013
0.666,-6.69380E-013
0.667,-6.69060E-013
0.668,-6.68740E-013
0.669,-6.68420E-013
0.67,-6.68100E-013
0.671,-6.67780E-013
0.672,-6.67470E-013
0.673,-6.67150E-013
0.674,-6.66830E-013
0.675,-6.66520E-013
0.676,-6.66200E-013
0.677,-6.65890E-013
0.678,-6.65570E-013
0.679,-6.65260E-013
0.68,-6.64950E-013
0.681,-6.64630E-013
0.682,-6.64320E-013
0.683,-6.64010E-013
0.684,-6.63700E-013
0.685,-6.63390E-013
0.686,-6.63080E-013
0.687,-6.62770E-013
0.688,-6.62460E-013
0.689,-6.62150E-013
0.69,-6.61840E-013
0.691,-6.61530E-013
0.692,-6.61220E-013
0.693,-6.60910E-013
0.694,-6.60610E-013
0.695,-6.60300E-013
0.696,-6.60000E-013
0.697,-6.59690E-013
0.698,-6.59380E-013
0.699,-6.59080E-013
0.7,-6.58780E-013
0.701,-6.58470E-013
0.702,-6.58170E-013
0.703,-6.57870E-013
0.704,-6.57560E-013
0.705,-6.57260E-013
0.706,-6.56960E-013
0.707,-6.56660E-013
0.708,-6.56360E-013
0.709,-6.56060E-013
0.71,-6.55760E-013
0.711,-6.55460E-013
0.712,-6.55160E-013
0.713,-6.54860E-013
0.714,-6.54560E-013
0.715,-6.54270E-013
0.716,-6.53970E-013
0.717,-6.53670E-013
0.718,-6.53380E-013
0.719,-6.53080E-013
0.72,-6.52780E-013
0.721,-6.52490E-013
0.722,-6.52190E-013
0.723,-6.51900E-013
0.724,-6.51610E-013
0.725,-6.51310E-013
0.726,-6.51020E-013
0.727,-6.50730E-013
0.728,-6.50430E-013
0.729,-6.50140E-013
0.73,-6.49850E-013
0.731,-6.49560E-013
0.732,-6.49270E-013
0.733,-6.48980E-013
0.734,-6.48690E-013
0.735,-6.48400E-013
0.736,-6.48110E-013
0.737,-6.47820E-013
0.738,-6.47540E-013
0.739,-6.47250E-013
0.74,-6.46960E-013
0.741,-6.46670E-013
0.742,-6.46390E-013
0.743,-6.46100E-013
0.744,-6.45820E-013
0.745,-6.45530E-013
0.746,-6.45250E-013
0.747,-6.44960E-013
0.748,-6.44680E-013
0.749,-6.44390E-013
0.75,-6.44110E-013
0.751,-6.43830E-013
0.752,-6.43550E-013
0.753,-6.43260E-013
0.754,-6.42980E-013
0.755,-6.42700E-013
0.756,-6.42420E-013
0.757,-6.42140E-013
0.758,-6.41860E-013
0.759,-6.41580E-013
0.76,-6.41300E-013
0.761,-6.41020E-013
0.762,-6.40740E-013
0.763,-6.40460E-013
0.764,-6.40190E-013
0.765,-6.39910E-013
0.766,-6.39630E-013
0.767,-6.39350E-013
0.768,-6.39080E-013
0.769,-6.38800E-013
0.77,-6.38530E-013
0.771,-6.38250E-013
0.772,-6.37980E-013
0.773,-6.37700E-013
0.774,-6.37430E-013
0.775,-6.37150E-013
0.776,-6.36880E-013
0.777,-6.36610E-013
0.778,-6.36330E-013
0.779,-6.36060E-013
0.78,-6.35790E-013
0.781,-6.35520E-013
0.782,-6.35250E-013
0.783,-6.34970E-013
0.784,-6.34700E-013
0.785,-6.34430E-013
0.786,-6.34160E-013
0.787,-6.33890E-013
0.788,-6.33630E-013
0.789,-6.33360E-013
0.79,-6.33090E-013
0.791,-6.32820E-013
0.792,-6.32550E-013
0.793,-6.32280E-013
0.794,-6.32020E-013
0.795,-6.31750E-013
0.796,-6.31480E-013
0.797,-6.31220E-013
0.798,-6.30950E-013
0.799,-6.30690E-013
0.8,-6.30420E-013
0.801,-6.30160E-013
0.802,-6.29890E-013
0.803,-6.29630E-013
0.804,-6.29370E-013
0.805,-6.29100E-013
0.806,-6.28840E-013
0.807,-6.28580E-013
0.808,-6.28320E-013
0.809,-6.28050E-013
0.81,-6.27790E-013
0.811,-6.27530E-013
0.812,-6.27270E-013
0.813,-6.27010E-013
0.814,-6.26750E-013
0.815,-6.26490E-013
0.816,-6.26230E-013
0.817,-6.25970E-013
0.818,-6.25710E-013
0.819,-6.25450E-013
0.82,-6.25190E-013
0.821,-6.24940E-013
0.822,-6.24680E-013
0.823,-6.24420E-013
0.824,-6.24160E-013
0.825,-6.23910E-013
0.826,-6.23650E-013
0.827,-6.23400E-013
0.828,-6.23140E-013
0.829,-6.22880E-013
0.83,-6.22630E-013
0.831,-6.22370E-013
0.832,-6.22120E-013
0.833,-6.21870E-013
0.834,-6.21610E-013
0.835,-6.21360E-013
0.836,-6.21110E-013
0.837,-6.20850E-013
0.838,-6.20600E-013
0.839,-6.20350E-013
0.84,-6.20100E-013
0.841,-6.19840E-013
0.842,-6.19590E-013
0.843,-6.19340E-013
0.844,-6.19090E-013
0.845,-6.18840E-013
0.846,-6.18590E-013
0.847,-6.18340E-013
0.848,-6.18090E-013
0.849,-6.17840E-013
0.85,-6.17590E-013
0.851,-6.17350E-013
0.852,-6.17100E-013
0.853,-6.16850E-013
0.854,-6.16600E-013
0.855,-6.16350E-013
0.856,-6.16110E-013
0.857,-6.15860E-013
0.858,-6.15610E-013
0.859,-6.15370E-013
0.86,-6.15120E-013
0.861,-6.14880E-013
0.862,-6.14630E-013
0.863,-6.14390E-013
0.864,-6.14140E-013
0.865,-6.13900E-013
0.866,-6.13650E-013
0.867,-6.13410E-013
0.868,-6.13170E-013
0.869,-6.12920E-013
0.87,-6.12680E-013
0.871,-6.12440E-013
0.872,-6.12190E-013
0.873,-6.11950E-013
0.874,-6.11710E-013
0.875,-6.11470E-013
0.876,-6.11230E-013
0.877,-6.10990E-013
0.878,-6.10750E-013
0.879,-6.10510E-013
0.88,-6.10270E-013
0.881,-6.10030E-013
0.882,-6.09790E-013
0.883,-6.09550E-013
0.884,-6.09310E-013
0.885,-6.09070E-013
0.886,-6.08830E-013
0.887,-6.08590E-013
0.888,-6.08360E-013
0.889,-6.08120E-013
0.89,-6.07880E-013
0.891,-6.07640E-013
0.892,-6.07410E-013
0.893,-6.07170E-013
0.894,-6.06930E-013
0.895,-6.06700E-013
0.896,-6.06460E-013
0.897,-6.06230E-013
0.898,-6.05990E-013
0.899,-6.05760E-013
0.9,-6.05520E-013
0.901,-6.05290E-013
0.902,-6.05050E-013
0.903,-6.04820E-013
0.904,-6.04590E-013
0.905,-6.04350E-013
0.906,-6.04120E-013
0.907,-6.03890E-013
0.908,-6.03660E-013
0.909,-6.03420E-013
0.91,-6.03190E-013
0.911,-6.02960E-013
0.912,-6.02730E-013
0.913,-6.02500E-013
0.914,-6.02270E-013
0.915,-6.02040E-013
0.916,-6.01810E-013
0.917,-6.01580E-013
0.918,-6.01350E-013
0.919,-6.01120E-013
0.92,-6.00890E-013
0.921,-6.00660E-013
0.922,-6.00430E-013
0.923,-6.00200E-013
0.924,-5.99970E-013
0.925,-5.99750E-013
0.926,-5.99520E-013
0.927,-5.99290E-013
0.928,-5.99060E-013
0.929,-5.98840E-013
0.93,-5.98610E-013
0.931,-5.98380E-013
0.932,-5.98160E-013
0.933,-5.97930E-013
0.934,-5.97710E-013
0.935,-5.97480E-013
0.936,-5.97250E-013
0.937,-5.97030E-013
0.938,-5.96800E-013
0.939,-5.96580E-013
0.94,-5.96360E-013
0.941,-5.96130E-013
0.942,-5.95910E-013
0.943,-5.95690E-013
0.944,-5.95460E-013
0.945,-5.95240E-013
0.946,-5.95020E-013
0.947,-5.94790E-013
0.948,-5.94570E-013
0.949,-5.94350E-013
0.95,-5.94130E-013
0.951,-5.93910E-013
0.952,-5.93690E-013
0.953,-5.93460E-013
0.954,-5.93240E-013
0.955,-5.93020E-013
0.956,-5.92800E-013
0.957,-5.92580E-013
0.958,-5.92360E-013
0.959,-5.92140E-013
0.96,-5.91920E-013
0.961,-5.91700E-013
0.962,-5.91490E-013
0.963,-5.91270E-013
0.964,-5.91050E-013
0.965,-5.90830E-013
0.966,-5.90610E-013
0.967,-5.90400E-013
0.968,-5.90180E-013
0.969,-5.89960E-013
0.97,-5.89740E-013
0.971,-5.89530E-013
0.972,-5.89310E-013
0.973,-5.89090E-013
0.974,-5.88880E-013
0.975,-5.88660E-013
0.976,-5.88450E-013
0.977,-5.88230E-013
0.978,-5.88020E-013
0.979,-5.87800E-013
0.98,-5.87590E-013
0.981,-5.87370E-013
0.982,-5.87160E-013
0.983,-5.86940E-013
0.984,-5.86730E-013
0.985,-5.86520E-013
0.986,-5.86300E-013
0.987,-5.86090E-013
0.988,-5.85880E-013
0.989,-5.85660E-013
0.99,-5.85450E-013
0.991,-5.85240E-013
0.992,-5.85030E-013
0.993,-5.84820E-013
0.994,-5.84600E-013
0.995,-5.84390E-013
0.996,-5.84180E-013
0.997,-5.83970E-013
0.998,-5.83760E-013
0.999,-5.83550E-013
1,-5.83340E-013
1.001,-5.83130E-013
1.002,-5.82920E-013
1.003,-5.82710E-013
1.004,-5.82500E-013
1.005,-5.82290E-013
1.006,-5.82080E-013
1.007,-5.81870E-013
1.008,-5.81670E-013
1.009,-5.81460E-013
1.01,-5.81250E-013
1.011,-5.81040E-013
1.012,-5.80830E-013
1.013,-5.80630E-013
1.014,-5.80420E-013
1.015,-5.80210E-013
1.016,-5.80010E-013
1.017,-5.79800E-013
1.018,-5.79590E-013
1.019,-5.79390E-013
1.02,-5.79180E-013
1.021,-5.78970E-013
1.022,-5.78770E-013
1.023,-5.78560E-013
1.024,-5.78360E-013
1.025,-5.78150E-013
1.026,-5.77950E-013
1.027,-5.77740E-013
1.028,-5.77540E-013
1.029,-5.77340E-013
1.03,-5.77130E-013
1.031,-5.76930E-013
1.032,-5.76730E-013
1.033,-5.76520E-013
1.034,-5.76320E-013
1.035,-5.76120E-013
1.036,-5.75910E-013
1.037,-5.75710E-013
1.038,-5.75510E-013
1.039,-5.75310E-013
1.04,-5.75110E-013
1.041,-5.74900E-013
1.042,-5.74700E-013
1.043,-5.74500E-013
1.044,-5.74300E-013
1.045,-5.74100E-013
1.046,-5.73900E-013
1.047,-5.73700E-013
1.048,-5.73500E-013
1.049,-5.73300E-013
1.05,-5.73100E-013
1.051,-5.72900E-013
1.052,-5.72700E-013
1.053,-5.72500E-013
1.054,-5.72300E-013
1.055,-5.72100E-013
1.056,-5.71900E-013
1.057,-5.71700E-013
1.058,-5.71510E-013
1.059,-5.71310E-013
1.06,-5.71110E-013
1.061,-5.70910E-013
1.062,-5.70720E-013
1.063,-5.70520E-013
1.064,-5.70320E-013
1.065,-5.70120E-013
1.066,-5.69930E-013
1.067,-5.69730E-013
1.068,-5.69530E-013
1.069,-5.69340E-013
1.07,-5.69140E-013
1.071,-5.68950E-013
1.072,-5.68750E-013
1.073,-5.68560E-013
1.074,-5.68360E-013
1.075,-5.68170E-013
1.076,-5.67970E-013
